Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-08-13,224.35,234.59,186.24,202.26
2020-08-14,202.23,216.62,192.01,194.19
2020-08-15,194.22,211.92,186.95,196.22
2020-08-16,196.29,207.23,191.6,197.92
2020-08-17,197.34,202.73,184.28,190.93
2020-08-18,190.93,192.48,174.24,179.18
2020-08-19,179.18,211.17,177.23,182.91
2020-08-20,182.78,186.68,178.06,179.96
2020-08-21,179.96,189.73,162.72,163.61
2020-08-22,163.61,179.46,160.75,171.86
2020-08-23,171.8,175.62,164.49,168.43
2020-08-24,168.14,188.52,166.39,182.49
2020-08-25,182.49,188.22,161.29,167.14
2020-08-26,167.14,189.24,162.32,181.82
2020-08-27,181.81,181.96,165.09,172.99
2020-08-28,172.99,203.89,169.13,191.06
2020-08-29,191.08,198.85,185.12,198.02
2020-08-30,198.02,225.03,192.41,211.3
2020-08-31,211.51,251.61,206.82,246.36
2020-09-01,246.55,272.16,236.2,253.62
2020-09-02,253.95,263.75,204.2,218.99
2020-09-03,218.83,244.26,191.72,208.65
2020-09-04,208.7,209.1,180.07,188.35
2020-09-05,188.01,198.24,151.4,159.05
2020-09-06,159.07,177.85,145.54,177.04
2020-09-07,176.96,179.37,154.06,176.07
2020-09-08,176.06,184.92,167.29,175.75
2020-09-09,175.75,185.1,167.48,183.3
2020-09-10,183.3,186.86,170.16,171.69
2020-09-11,172.32,177.8,160.2,171.69
2020-09-12,171.69,179.29,169.57,177.91
2020-09-13,177.91,184.96,161.64,164.56
2020-09-14,164.42,170.55,159.41,168.12
2020-09-15,167.83,169.77,155.83,156.56
2020-09-16,156.4,156.91,147.44,154.47
2020-09-17,154.48,159.25,147.31,158.11
2020-09-18,158.04,167.98,151.2,153.59
2020-09-19,153.58,156.56,151.25,153.25
2020-09-20,153.01,153.06,140.52,141.56
2020-09-21,141.5,145.99,125.33,134.37
2020-09-22,134.42,144.89,127.45,144.23
2020-09-23,144.31,146.9,124.52,127.59
2020-09-24,127.59,140.99,126.11,137.91
2020-09-25,137.96,144,133.09,142.26
2020-09-26,142.26,147.23,136.9,144.03
2020-09-27,143.62,147.54,135.62,136.84
2020-09-28,136.84,141.37,131.06,134.01
2020-09-29,134.16,134.7,127.95,131.56
2020-09-30,131.48,136.2,130.1,131.25
2020-10-01,131.25,139.97,125.78,127.89
2020-10-02,128,130.47,116.74,118.01
2020-10-03,117.98,125.48,117.98,124.06
2020-10-04,124.06,124.2,117.15,119.94
2020-10-05,120.03,124.51,117.66,122.88
2020-10-06,122.88,124.38,101.46,106.06
2020-10-07,106.05,109.81,101.32,109.5
2020-10-08,109.45,113.89,102.95,106.85
2020-10-09,106.85,117.71,103.63,113.61
2020-10-10,113.61,119.21,112.86,115.53
2020-10-11,115.58,117,111.47,114.21
2020-10-12,114.21,120.67,112.42,119.95
2020-10-13,119.97,119.97,111.88,113.56
2020-10-14,113.56,115.31,105.52,106.82
2020-10-15,106.82,109.76,104.85,107.2
2020-10-16,107.22,107.38,99.89,102.89
2020-10-17,102.89,105.77,101.76,102.89
2020-10-18,102.89,107.9,102.68,104.1
2020-10-19,104.09,105.85,101.57,102.57
2020-10-20,102.57,102.96,92.86,95.5
2020-10-21,95.42,99.96,92.82,97.69
2020-10-22,97.69,102.2,95.07,100.67
2020-10-23,100.62,106.51,99.57,103.32
2020-10-24,103.42,107.85,101.16,105.32
2020-10-25,105.32,106.12,101.57,101.97
2020-10-26,101.97,104.47,98.03,100.59
2020-10-27,100.59,113.67,99.77,109.79
2020-10-28,109.79,119.97,104.89,108.96
2020-10-29,108.98,111.78,94.22,95.13
2020-10-30,95.04,98.94,88.49,92.57
2020-10-31,92.55,95.14,89.13,91.02
2020-11-01,90.94,96.06,89.52,94.31
2020-11-02,94.3,98.94,90.38,90.9
2020-11-03,90.9,91.87,80.85,85.89
2020-11-04,85.98,88.99,81.84,87.75
2020-11-05,87.75,93.65,83.32,90.8
2020-11-06,90.8,99.63,88.88,95.51
2020-11-07,95.55,111.45,90,93.93
2020-11-08,93.84,100.9,91.45,96.42
2020-11-09,96.44,100.36,93.38,94.54
2020-11-10,94.54,105.29,94.07,104.64
2020-11-11,104.79,114.16,101.47,105.35
2020-11-12,105.25,108.35,99.85,103.54
2020-11-13,103.66,109.9,103.42,109.61
2020-11-14,109.61,124.37,107.62,124.34
2020-11-15,124.41,130.39,113.73,118.12
2020-11-16,118.22,124.73,114.63,121.16
2020-11-17,121.04,127.69,118.51,119.92
2020-11-18,119.92,126.08,107.44,113.99
2020-11-19,114,118.6,108.81,114.3
2020-11-20,114.35,124.08,111.6,115.89
2020-11-21,115.78,128.3,113.02,125.61
2020-11-22,125.65,128.99,112.84,122.94
2020-11-23,121.65,129.27,115.73,126.68
2020-11-24,126.67,133.47,122.05,126.05
2020-11-25,126.11,139.66,123.64,125.36
2020-11-26,125.69,125.69,98.49,106.38
2020-11-27,106.39,110.06,100.08,102.99
2020-11-28,103,109.77,102.17,107.56
2020-11-29,107.57,111.53,106.03,109.07
2020-11-30,109.07,114.87,109.07,111.96
2020-12-01,112.04,117.9,103.47,106.02
2020-12-02,106.08,112.92,104.47,112.67
2020-12-03,112.64,137.8,112.47,130.55
2020-12-04,130.79,147.51,125.03,125.23
2020-12-05,125.28,145,125.28,140.14
2020-12-06,140.24,144.31,132.94,134.52
2020-12-07,134.42,151.08,134.42,149.34
2020-12-08,149.33,179.73,148.02,152.98
2020-12-09,152.27,171.42,145.5,168.54
2020-12-10,168.38,169.81,148.59,151.07
2020-12-11,151.23,152.39,137.73,141.03
2020-12-12,141.04,153.48,137.58,147.51
2020-12-13,147.51,153.14,140.48,146.52
2020-12-14,146.52,160.26,143.58,155.16
2020-12-15,155.27,155.31,146.84,152.39
2020-12-16,152.39,157.25,147.74,153.52
2020-12-17,153.4,175.66,152.03,172.63
2020-12-18,172.69,178.84,150.44,161.61
2020-12-19,161.54,165.09,156.77,157.02
2020-12-20,156.9,162.43,151.36,153.07
2020-12-21,153.07,155.52,139.98,145.01
2020-12-22,145.03,148.8,135.72,144.45
2020-12-23,144.44,148.72,122.18,127.3
2020-12-24,127.47,137.59,125.86,137.49
2020-12-25,137.68,143.25,134.07,136.54
2020-12-26,136.48,138.63,127.91,129.02
2020-12-27,129.04,139.91,127.8,131.69
2020-12-28,131.62,143.03,129.84,138.28
2020-12-29,138.23,146.07,130.04,138.98
2020-12-30,138.98,158.86,138.14,155.62
2020-12-31,155.55,158.26,142.58,150.63
2021-01-01,150.65,155.18,140.39,144.19
2021-01-02,144.15,147.89,136.8,138.53
2021-01-03,138.47,151.52,134.9,148.66
2021-01-04,148.66,162.18,137.87,146.99
2021-01-05,146.89,166.02,145.97,164.49
2021-01-06,164.43,186.43,160.27,181.04
2021-01-07,180.91,192.21,166,177.92
2021-01-08,177.71,181.69,153.68,165.51
2021-01-09,165.51,186.57,161.67,181.91
2021-01-10,181.96,209.37,167.45,190.51
2021-01-11,190.51,197.95,147.6,164.48
2021-01-12,164.48,201.09,163.2,182.9
2021-01-13,182.91,217.97,174.46,210.23
2021-01-14,210.37,224.64,201.71,208.3
2021-01-15,208.47,217.3,186.88,203.01
2021-01-16,202.97,219.85,200.52,208.41
2021-01-17,208.57,226.57,200.79,215.89
2021-01-18,216.06,238.75,207.76,226.43
2021-01-19,226.44,235.13,210.79,218.22
2021-01-20,218.11,218.34,198.89,210.58
2021-01-21,210.58,213.58,174.45,179.19
2021-01-22,179.1,209.11,165.38,199.65
2021-01-23,199.67,213.54,197.21,206.4
2021-01-24,206.38,252.49,205.51,244.77
2021-01-25,244.44,258.92,206.21,214.55
2021-01-26,214.83,238.69,205.83,234.73
2021-01-27,234.87,242.45,210.15,226.29
2021-01-28,226.25,268.44,214,260.25
2021-01-29,260.29,303.57,237.12,294.39
2021-01-30,296.36,339.81,279.17,337.48
2021-01-31,337.15,347.1,305.36,334.77
2021-02-01,334.87,376.16,330.93,360.02
2021-02-02,359.25,365.79,336.65,356.41
2021-02-03,357.53,384.3,343.07,383.94
2021-02-04,383.82,498.72,378.7,476.87
2021-02-05,476.83,551.49,453.7,530.58
2021-02-06,530.32,549.76,442.37,468.62
2021-02-07,468.62,479.35,394.12,441.68
2021-02-08,442.71,497.72,442.2,463.29
2021-02-09,463.19,488.16,437.11,480.13
2021-02-10,479.86,527.74,442.67,474.46
2021-02-11,474.21,524.37,456.31,508.8
2021-02-12,508.17,572.57,480.91,537.75
2021-02-13,537.3,558.66,499.17,513.62
2021-02-14,513.76,528.77,462.01,477.69
2021-02-15,476.55,506.04,401.09,475.43
2021-02-16,476.39,505.54,436.4,451.41
2021-02-17,450.99,470.69,413.76,462.34
2021-02-18,462.37,480.64,451.36,460.4
2021-02-19,460.4,480.9,436.2,450.96
2021-02-20,450.83,505.67,431.67,449.54
2021-02-21,450.65,469.74,442.79,449.11
2021-02-22,449.55,469.64,375.32,421.81
2021-02-23,421.64,429.52,325.88,380.6
2021-02-24,380.63,460.31,368.87,425.27
2021-02-25,425.25,458.83,405.14,408.38
2021-02-26,408.38,422.88,371.48,389.5
2021-02-27,389.21,431.55,388.44,398.41
2021-02-28,397.7,404.81,349.41,397.48
2021-03-01,397.56,496.64,397.09,489.19
2021-03-02,489.09,535.45,479.2,492.18
2021-03-03,492.34,517.76,490.13,491.83
2021-03-04,491.9,502.78,455.92,467.01
2021-03-05,467.08,484.53,444.07,480.75
2021-03-06,480.75,513.62,468.51,500.83
2021-03-07,500.64,500.64,470.13,483.29
2021-03-08,483.7,491.2,462.96,469.2
2021-03-09,469.31,496.24,469.23,490.17
2021-03-10,490.39,505.1,450.74,467.14
2021-03-11,467.15,477.47,450.48,465.99
2021-03-12,465.98,469.03,428.1,438.52
2021-03-13,438.58,468.69,413.2,460.19
2021-03-14,460.19,469.95,435.97,450.45
2021-03-15,450.2,451.2,420.14,431.24
2021-03-16,431.43,441.98,417.09,428.72
2021-03-17,428.72,438.99,419.86,438.72
2021-03-18,438.52,451.08,429.4,432.61
2021-03-19,432.45,444.3,421.05,438.94
2021-03-20,439,445.7,421.07,423.63
2021-03-21,423.53,428.03,403.93,404.43
2021-03-22,403.84,419.89,374.05,378.62
2021-03-23,379.41,394.63,360.11,360.11
2021-03-24,360.09,386.76,333.97,344.67
2021-03-25,345.01,368.52,330.48,360.19
2021-03-26,359.6,378.52,358.28,368.08
2021-03-27,368.01,373.21,351.12,366.73
2021-03-28,366.71,372.39,355.42,359.73
2021-03-29,359.69,404.94,357.72,400.32
2021-03-30,400.08,421.86,399.09,404.23
2021-03-31,404.28,404.89,382.49,400.02
2021-04-01,399.96,463.85,395,446.49
2021-04-02,446.02,475.83,445.86,474.9
2021-04-03,474.98,499.45,466.14,485.24
2021-04-04,485.85,558.91,471.18,554.56
2021-04-05,554.75,562.34,503.39,508.56
2021-04-06,508.57,526.17,475.93,485.74
2021-04-07,484.75,494.79,435.44,446.26
2021-04-08,446.29,477.28,437.95,454.83
2021-04-09,454.79,467.23,447.66,458.18
