Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-11-29,3.31826,3.33886,3.3144,3.31795
2018-11-30,3.31804,3.34336,3.31617,3.33986
2018-12-03,3.32818,3.33288,3.31339,3.31546
2018-12-04,3.31546,3.35782,3.31481,3.34805
2018-12-05,3.34831,3.35072,3.33371,3.3346
2018-12-06,3.33496,3.36251,3.33444,3.33817
2018-12-07,3.33817,3.34673,3.33136,3.34031
2018-12-10,3.34272,3.34864,3.32873,3.34009
2018-12-11,3.3399,3.35603,3.33183,3.35067
2018-12-12,3.35064,3.35094,3.32906,3.33085
2018-12-13,3.33124,3.33493,3.3195,3.32908
2018-12-14,3.32945,3.35731,3.32703,3.34868
2018-12-17,3.34993,3.35011,3.32917,3.34529
2018-12-18,3.34521,3.35704,3.34303,3.35043
2018-12-19,3.35046,3.36215,3.33552,3.35115
2018-12-20,3.35105,3.37053,3.3374,3.36294
2018-12-21,3.36292,3.39287,3.35462,3.39174
2018-12-24,3.39906,3.4023,3.37966,3.39824
2018-12-26,3.41186,3.41231,3.38682,3.38776
2018-12-27,3.38795,3.41155,3.37683,3.38837
2018-12-28,3.388,3.41181,3.38267,3.41053
2018-12-31,3.40801,3.4276,3.40236,3.41024
2019-01-02,3.41151,3.61449,3.40814,3.55369
2019-01-03,3.551,3.55592,3.47751,3.49885
2019-01-04,3.49866,3.50089,3.46175,3.46704
2019-01-07,3.46669,3.47786,3.44332,3.44517
2019-01-08,3.44521,3.46467,3.4414,3.45176
2019-01-09,3.45219,3.45268,3.43445,3.44305
2019-01-10,3.44306,3.45921,3.44013,3.44549
2019-01-11,3.44559,3.45713,3.43555,3.44851
2019-01-14,3.45144,3.47197,3.44989,3.46004
2019-01-15,3.45952,3.48197,3.43662,3.46505
2019-01-16,3.46399,3.47653,3.44093,3.44333
2019-01-17,3.44329,3.46394,3.43843,3.44751
2019-01-18,3.44773,3.45144,3.43397,3.43682
2019-01-21,3.43911,3.44692,3.43481,3.43844
2019-01-22,3.43838,3.45538,3.43553,3.44955
2019-01-23,3.44967,3.45029,3.43245,3.43842
2019-01-24,3.4383,3.46682,3.43412,3.462
2019-01-25,3.46173,3.46409,3.42066,3.42914
2019-01-28,3.43024,3.44587,3.42812,3.43626
2019-01-29,3.43627,3.44255,3.42885,3.43443
2019-01-30,3.4344,3.43949,3.41618,3.42206
2019-01-31,3.42192,3.43609,3.41045,3.42092
2019-02-01,3.42079,3.42819,3.40767,3.41891
2019-02-04,3.41633,3.42047,3.40046,3.4093
2019-02-05,3.40935,3.42258,3.40441,3.41819
2019-02-06,3.41863,3.44409,3.41721,3.43604
2019-02-07,3.43613,3.46067,3.43536,3.45917
2019-02-08,3.45924,3.47401,3.45446,3.47089
2019-02-11,3.46835,3.47697,3.45863,3.4733
2019-02-12,3.47344,3.47594,3.45571,3.45825
2019-02-13,3.45837,3.4735,3.44716,3.47105
2019-02-14,3.4715,3.47928,3.45722,3.46928
2019-02-15,3.4693,3.48779,3.46703,3.47475
2019-02-18,3.46992,3.47163,3.45557,3.46094
2019-02-19,3.46097,3.47247,3.4485,3.45332
2019-02-20,3.45343,3.46038,3.4402,3.44469
2019-02-21,3.44465,3.45968,3.43872,3.45442
2019-02-22,3.4544,3.46005,3.44646,3.45921
2019-02-25,3.45427,3.46109,3.43439,3.43869
2019-02-26,3.43862,3.44985,3.43066,3.43218
2019-02-27,3.43233,3.44618,3.415,3.41889
2019-02-28,3.41905,3.42827,3.39069,3.39828
2019-03-01,3.39828,3.39893,3.3766,3.38133
2019-03-04,3.38316,3.40295,3.37986,3.39288
2019-03-05,3.39312,3.40372,3.38544,3.40111
2019-03-06,3.40094,3.40869,3.39662,3.40228
2019-03-07,3.40256,3.46011,3.40066,3.45341
2019-03-08,3.4527,3.47116,3.43835,3.44644
2019-03-11,3.4464,3.45535,3.42776,3.42919
2019-03-12,3.42931,3.44189,3.41445,3.41983
