Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2014-08-14,4.1834,4.1886,4.17,4.1701
2014-08-15,4.1704,4.2059,4.1683,4.203
2014-08-18,4.1862,4.2022,4.1767,4.1798
2014-08-19,4.1796,4.1892,4.1736,4.178
2014-08-20,4.1782,4.1925,4.1756,4.1845
2014-08-21,4.1845,4.1914,4.1773,4.1815
2014-08-22,4.1809,4.1904,4.1762,4.1858
2014-08-25,4.1825,4.1851,4.1723,4.179
2014-08-26,4.1788,4.1943,4.176,4.183
2014-08-27,4.1832,4.1971,4.1786,4.1942
2014-08-28,4.1934,4.2237,4.1933,4.2183
2014-08-29,4.2177,4.2309,4.2027,4.2055
2014-09-01,4.2032,4.212,4.1968,4.1981
2014-09-02,4.1973,4.2135,4.1971,4.2052
2014-09-03,4.2051,4.2092,4.1802,4.1903
2014-09-04,4.1894,4.2022,4.1662,4.1853
2014-09-05,4.1839,4.1944,4.1737,4.1745
2014-09-08,4.1728,4.1811,4.1714,4.1741
2014-09-09,4.1745,4.2037,4.1725,4.1992
2014-09-10,4.1996,4.2135,4.189,4.192
2014-09-11,4.1916,4.1975,4.1853,4.189
2014-09-12,4.1893,4.2027,4.1862,4.2007
2014-09-15,4.1967,4.2039,4.1893,4.1901
2014-09-16,4.1898,4.1978,4.181,4.1817
2014-09-17,4.1838,4.1895,4.1762,4.182
2014-09-18,4.1824,4.199,4.1788,4.1947
2014-09-19,4.195,4.1965,4.177,4.1794
2014-09-22,4.178,4.1839,4.1739,4.1785
2014-09-23,4.1786,4.1794,4.1676,4.1685
2014-09-24,4.169,4.1771,4.1631,4.169
2014-09-25,4.1674,4.179,4.1644,4.1764
2014-09-26,4.1773,4.1817,4.1726,4.1797
2014-09-29,4.1762,4.1861,4.1732,4.1737
2014-09-30,4.1732,4.1816,4.1688,4.1752
2014-10-01,4.1752,4.1797,4.1672,4.1712
2014-10-02,4.1714,4.1809,4.1664,4.1671
2014-10-03,4.1675,4.1917,4.1671,4.1883
2014-10-06,4.1814,4.188,4.1732,4.1744
2014-10-07,4.174,4.1846,4.172,4.18
2014-10-08,4.1802,4.193,4.1694,4.1706
2014-10-09,4.1707,4.1862,4.169,4.174
2014-10-10,4.1734,4.189,4.1728,4.1882
