Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2010-05-28,2.8483,2.8741,2.8258,2.8654
2010-05-31,2.8661,2.8745,2.853,2.8646
2010-06-01,2.8836,2.9138,2.8737,2.8944
2010-06-02,2.9087,2.9137,2.8892,2.8955
2010-06-03,2.8746,2.9362,2.8647,2.9209
2010-06-04,2.9195,3.022,2.9047,2.9946
2010-06-07,3.0134,3.0202,2.9725,2.9848
2010-06-08,2.9859,3.0188,2.9728,3.005
2010-06-09,2.9911,3.0022,2.9801,2.9926
2010-06-10,2.9867,3.0058,2.953,2.9584
2010-06-11,2.9481,2.9621,2.9381,2.9512
2010-06-14,2.9303,2.9519,2.9067,2.9121
2010-06-15,2.919,2.9353,2.8992,2.9206
2010-06-16,2.911,2.9523,2.9073,2.9304
2010-06-17,2.9394,2.9723,2.9347,2.9591
2010-06-18,2.9542,2.9728,2.9451,2.9494
2010-06-21,2.9362,2.9519,2.9237,2.9509
2010-06-22,2.9664,2.9885,2.9512,2.9805
2010-06-23,2.9943,3.0144,2.9794,2.9956
2010-06-24,2.9846,3.0403,2.9758,3.0299
2010-06-25,3.0299,3.0646,3.0226,3.0437
2010-06-28,3.0378,3.1187,3.0335,3.096
2010-06-29,3.1217,3.159,3.1213,3.135
2010-06-30,3.1339,3.144,3.1021,3.1273
2010-07-01,3.1628,3.174,3.1097,3.1408
2010-07-02,3.1309,3.1348,3.0871,3.1053
2010-07-05,3.0947,3.1028,3.0789,3.0805
2010-07-06,3.0909,3.0967,3.0509,3.0675
2010-07-07,3.0761,3.0999,3.0689,3.084
2010-07-08,3.068,3.0715,3.0524,3.0656
2010-07-09,3.0548,3.0554,3.0373,3.0386
2010-07-12,3.0603,3.0633,3.03,3.0446
2010-07-13,3.0433,3.0623,3.0301,3.0347
2010-07-14,3.0261,3.0321,3.0049,3.0149
2010-07-15,3.0259,3.0411,3.011,3.0283
2010-07-16,3.0266,3.0455,3.0105,3.0212
2010-07-19,3.064,3.0709,3.0144,3.0272
2010-07-20,3.0147,3.0636,3.0048,3.0412
2010-07-21,3.0184,3.0579,3.0178,3.0442
2010-07-22,3.0652,3.0779,3.0343,3.0397
2010-07-23,3.0279,3.0473,2.9987,3.0013
2010-07-26,2.9834,2.9862,2.95,2.9538
2010-07-27,2.9463,2.9495,2.898,2.9045
2010-07-28,2.9072,2.9229,2.8928,2.9099
2010-07-29,2.9208,2.9516,2.9024,2.9462
2010-07-30,2.9473,2.971,2.9336,2.9482
2010-08-02,2.9385,2.9404,2.9036,2.9075
2010-08-03,2.9143,2.9245,2.9016,2.9129
2010-08-04,2.9114,2.9274,2.8736,2.8739
2010-08-05,2.874,2.9016,2.8739,2.8897
2010-08-06,2.8835,2.9028,2.8762,2.9
2010-08-09,2.8887,2.8938,2.8563,2.8565
2010-08-10,2.8667,2.8813,2.8573,2.8812
2010-08-11,2.891,2.9461,2.8826,2.9352
2010-08-12,2.9272,2.9831,2.9263,2.9616
2010-08-13,2.9584,2.9879,2.9418,2.9699
2010-08-16,2.9837,3.0135,2.9778,2.9818
2010-08-17,2.9699,2.9854,2.9296,2.9386
2010-08-18,2.9448,2.9619,2.9244,2.9342
2010-08-19,2.9443,3.0026,2.9399,2.9926
2010-08-20,3.0017,3.0321,2.985,3.0195
2010-08-23,3.0258,3.0503,3.0207,3.0408
2010-08-24,3.0483,3.0757,3.0381,3.0664
2010-08-25,3.0791,3.0926,3.049,3.0735
2010-08-26,3.0426,3.0636,3.0282,3.0568
2010-08-27,3.0625,3.0713,3.023,3.0291
2010-08-30,3.0225,3.0721,3.0116,3.0697
2010-08-31,3.0934,3.1102,3.0808,3.0947
2010-09-01,3.0933,3.0969,3.041,3.0512
2010-09-02,3.0545,3.07,3.0515,3.056
2010-09-03,3.0557,3.0557,2.9885,2.999
2010-09-06,3.0083,3.018,2.985,3.0116
2010-09-07,3.0372,3.0706,3.0372,3.0637
2010-09-08,3.0762,3.0946,3.0505,3.0549
2010-09-09,3.0727,3.0796,3.0456,3.0537
2010-09-10,3.0541,3.0605,3.0087,3.0407
2010-09-13,3.0283,3.0392,3.0129,3.0299
2010-09-14,3.0476,3.0687,3.0261,3.0282
2010-09-15,3.0126,3.0299,3.0101,3.0224
2010-09-16,3.0295,3.036,2.9681,2.978
2010-09-17,2.9619,3.0151,2.9523,3.0007
2010-09-20,2.9902,3.0096,2.9804,2.9965
2010-09-21,2.9926,3.0058,2.9812,2.9943
2010-09-22,2.9712,2.9972,2.9649,2.9893
2010-09-23,2.9827,3.0333,2.9811,3.0181
2010-09-24,3.0206,3.0445,2.977,2.9776
2010-09-27,2.9804,2.9889,2.9714,2.9797
2010-09-28,2.9863,3.0201,2.9847,2.9969
2010-09-29,2.9948,3.0012,2.9747,2.9874
2010-09-30,2.9984,3.0063,2.9699,2.9707
2010-10-01,2.9572,2.9641,2.9293,2.9314
2010-10-04,2.928,2.9804,2.9232,2.9797
2010-10-05,2.9757,2.9941,2.9503,2.9506
2010-10-06,2.948,2.9696,2.9246,2.9574
2010-10-07,2.9575,2.967,2.9358,2.9606
2010-10-08,2.9412,2.9763,2.9399,2.9612
2010-10-11,2.9527,2.9705,2.9425,2.9517
2010-10-12,2.9669,2.9901,2.9593,2.9792
2010-10-13,2.9636,2.9725,2.9123,2.914
2010-10-14,2.9128,2.9285,2.899,2.9165
2010-10-15,2.9036,2.9226,2.8973,2.9096
2010-10-18,2.9225,2.9459,2.9213,2.9318
2010-10-19,2.9364,2.9578,2.9286,2.956
2010-10-20,2.9739,2.9782,2.9425,2.9439
2010-10-21,2.9407,2.9515,2.9161,2.9433
2010-10-22,2.9404,2.9455,2.9063,2.9082
2010-10-25,2.9004,2.9047,2.884,2.8993
2010-10-26,2.8958,2.9048,2.8759,2.8793
2010-10-27,2.8906,2.9121,2.8771,2.9083
2010-10-28,2.8963,2.9181,2.8898,2.9075
2010-10-29,2.9079,2.9252,2.8901,2.8946
